Date,Variation,Valeur,Volume Devise Total,Cours Ajuste,Volume Ajuste Total,Cours Normal,Volume Normal Total,source
2026-02-27,0.0,19557035,19557035,6600,2975,6600,2975,DATA
2026-02-27,-0.25,7816705,7816705,1990,3977,1990,3977,Setao
2026-02-27,0.0,13259480,13259480,74300,178,74300,178,DATA
2026-02-27,0.12,18869290,18869290,21475,880,21475,880,DATA
2026-02-27,4.13,10796080,10796080,2395,4598,2395,4598,DATA
2026-02-27,-1.36,4357695,4357695,1450,3009,1450,3009,DATA
2026-02-27,0.09,121666315,121666315,17000,7184,17000,7184,ECOBANK_CI
2026-02-27,0.04,3482355,3482355,12505,278,12505,278,DATA
2026-02-27,3.13,8739005,8739005,1650,5420,1650,5420,DATA
2026-02-27,0.0,63223516,63223516,31,2049372,31,2049372,DATA
2026-02-27,0.56,21055390,21055390,9050,2337,9050,2337,Palm ci
2026-02-27,4.38,21829910,21829910,2025,10893,2025,10893,Vivo energy
2026-02-27,0.12,18869290,18869290,21475,880,21475,880,Sitab_ci
2026-02-27,0.36,19203950,19203950,14050,1357,14050,1357,DATA
2026-02-27,-1.72,6427885,6427885,3705,1717,3705,1717,DATA
2026-02-27,0.36,19203950,19203950,14050,1357,14050,1357,CORIS_BANK
2026-02-27,-0.84,20168275,20168275,2355,8538,2355,8538,DATA
2026-02-27,1.53,62864470,62864470,4243,14379,6000,10168,DATA
2026-02-27,-0.1,6353915,6353915,4785,1327,4785,1327,DATA
2026-02-27,3.06,9753595,9753595,3195,3097,3195,3097,CIE CI
2026-02-27,-2.84,54669800,54669800,2910,19456,2910,19456,BOA_NIGER
2026-02-27,-2.52,37780755,37780755,2325,16615,2325,16615,DATA
2026-02-27,0.52,28018105,28018105,8725,3223,8725,3223,SOGB
2026-02-27,0.56,21055390,21055390,9050,2337,9050,2337,DATA
2026-02-27,0.34,468578320,468578320,29300,16082,29300,16082,DATA
2026-02-27,-2.35,32288965,32288965,24900,1289,24900,1289,DATA
2026-02-27,1.53,62864470,62864470,4243,14379,6000,10168,SAFCA
2026-02-27,0.09,121666315,121666315,17000,7184,17000,7184,DATA
2026-02-27,7.5,12266025,12266025,44075,279,44075,279,Solibra
2026-02-27,-0.86,40669555,40669555,15555,2583,15555,2583,DATA
2026-02-27,0.04,3482355,3482355,12505,278,12505,278,Nestle
2026-02-27,2.8,26382670,26382670,3300,8046,3300,8046,ORAGROUP_TOGO
2026-02-27,-2.84,54669800,54669800,2910,19456,2910,19456,DATA
2026-02-27,0.0,19557035,19557035,6600,2975,6600,2975,BOA_SN
2026-02-27,-1.14,14039770,14039770,5195,2703,5195,2703,BICB
2026-02-27,-1.36,4357695,4357695,1450,3009,1450,3009,NEI-CEDA
2026-02-27,0.0,38088315,38088315,1790,21570,1790,21570,Cfao
2026-02-27,-0.68,15807940,15807940,14700,1074,14700,1074,DATA
2026-02-27,-0.1,6353915,6353915,4785,1327,4785,1327,BOA_BF
2026-02-27,-0.98,3245410,3245410,4550,708,4550,708,Tractafric
2026-02-27,-0.13,50532435,50532435,37450,1352,37450,1352,DATA
2026-02-27,0.52,28018105,28018105,8725,3223,8725,3223,DATA
2026-02-27,2.1,2144115,2144115,3895,559,3895,559,LNBB
2026-02-27,0.34,468578320,468578320,29300,16082,29300,16082,Sonatel
2026-02-27,0.0,38088315,38088315,1790,21570,1790,21570,DATA
2026-02-27,0.36,58883715,58883715,6925,8590,6925,8590,SIBC
2026-02-27,-1.72,6427885,6427885,3705,1717,3705,1717,Servair
2026-02-27,-1.06,10841800,10841800,8400,1297,8400,1297,Saph
2026-02-27,0.36,58883715,58883715,6925,8590,6925,8590,DATA
2026-02-27,-1.82,12903015,12903015,2160,5951,2160,5951,AGL
2026-02-27,0.0,63223516,63223516,31,2049372,31,2049372,ETIT
2026-02-27,0.53,3154950,3154950,3820,825,3820,825,DATA
2026-02-27,2.1,2144115,2144115,3895,559,3895,559,DATA
2026-02-27,0.0,40571290,40571290,3000,14177,3000,14177,DATA
2026-02-27,-0.79,15777985,15777985,6935,2280,6935,2280,DATA
2026-02-27,-2.35,32288965,32288965,24900,1289,24900,1289,BICC
2026-02-27,-0.11,55809550,55809550,4515,12363,4515,12363,DATA
2026-02-27,1.45,5137090,5137090,2790,1864,2790,1864,DATA
2026-02-27,-0.63,247834105,247834105,7900,31361,7900,31361,BOA_CI
2026-02-27,2.0,15301925,15301925,2800,5513,2800,5513,DATA
2026-02-27,4.13,10796080,10796080,2395,4598,2395,4598,Filtisac
2026-02-27,-1.06,10841800,10841800,8400,1297,8400,1297,DATA
2026-02-27,-0.86,40669555,40669555,15555,2583,15555,2583,Orange ci
2026-02-27,3.17,3175730,3175730,1625,1998,1625,1998,DATA
2026-02-27,-0.79,15777985,15777985,6935,2280,6935,2280,BOA_BENIN
2026-02-27,7.5,12266025,12266025,44075,279,44075,279,DATA
2026-02-27,-0.68,15807940,15807940,14700,1074,14700,1074,NSIA
2026-02-27,2.8,26382670,26382670,3300,8046,3300,8046,DATA
2026-02-27,3.13,8739005,8739005,1650,5420,1650,5420,Sucrivoire
2026-02-27,7.48,24559980,24559980,7685,3313,7685,3313,DATA
2026-02-27,2.0,15301925,15301925,2800,5513,2800,5513,Total ci
2026-02-27,-0.63,247834105,247834105,7900,31361,7900,31361,DATA
2026-02-27,3.06,9753595,9753595,3195,3097,3195,3097,DATA
2026-02-27,1.45,5137090,5137090,2790,1864,2790,1864,Onatel bf
2026-02-27,7.48,24559980,24559980,7685,3313,7685,3313,SODE CI
2026-02-27,2.28,3232850,3232850,2910,1152,2910,1152,DATA
2026-02-27,2.28,3232850,3232850,2910,1152,2910,1152,Total senegal
2026-02-27,-1.14,14039770,14039770,5195,2703,5195,2703,DATA
2026-02-27,-2.52,37780755,37780755,2325,16615,2325,16615,SEMC
2026-02-27,-0.98,3245410,3245410,4550,708,4550,708,DATA
2026-02-27,-0.25,7816705,7816705,1990,3977,1990,3977,DATA
2026-02-27,-0.84,20168275,20168275,2355,8538,2355,8538,Uniwax
2026-02-27,1.86,16090945,16090945,13400,1213,13400,1213,SMBC
2026-02-27,1.86,16090945,16090945,13400,1213,13400,1213,DATA
2026-02-27,-0.13,50532435,50532435,37450,1352,37450,1352,SGB CI
2026-02-27,2.87,74705,74705,4300,18,4300,18,Sicor_ci
2026-02-27,-1.82,12903015,12903015,2160,5951,2160,5951,DATA
2026-02-27,0.53,3154950,3154950,3820,825,3820,825,Sicable
2026-02-27,0.0,40571290,40571290,3000,14177,3000,14177,Erium ci
2026-02-27,-0.11,55809550,55809550,4515,12363,4515,12363,BOA_MALI
2026-02-27,4.38,21829910,21829910,2025,10893,2025,10893,DATA
2026-02-27,0.0,13259480,13259480,74300,178,74300,178,Unilever
2026-03-02,0.69,1459725,1459725,1460,1002,1460,1002,DATA
2026-03-02,7.47,9818900,9818900,4890,2008,4890,2008,DATA
2026-03-02,-3.03,16015100,16015100,1600,9935,1600,9935,DATA
2026-03-02,0.55,6075055,6075055,9100,671,9100,671,DATA
2026-03-02,-5.03,8332590,8332590,1700,4769,1700,4769,Cfao
2026-03-02,1.13,65260840,65260840,8495,7710,8495,7710,DATA
2026-03-02,-0.99,242142750,242142750,29010,8297,29010,8297,Sonatel
2026-03-02,-3.42,36059855,36059855,4098,8944,5795,6325,DATA
2026-03-02,-5.77,3619030,3619030,70010,51,70010,51,DATA
2026-03-02,0.0,74650145,74650145,7900,9332,7900,9332,DATA
2026-03-02,-1.76,4671870,4671870,7550,625,7550,625,DATA
2026-03-02,-0.04,13717875,13717875,13395,1025,13395,1025,DATA
2026-03-02,7.14,85462665,85462665,3000,29198,3000,29198,Total ci
2026-03-02,0.24,16356700,16356700,14735,1106,14735,1106,NSIA
2026-03-02,-0.12,69603065,69603065,21450,3246,21450,3246,DATA
2026-03-02,-1.78,32627480,32627480,4700,6866,4700,6866,DATA
2026-03-02,-0.84,22246975,22246975,12400,1786,12400,1786,DATA
2026-03-02,7.39,76915235,76915235,3125,25514,3125,25514,Total senegal
2026-03-02,-6.61,13138235,13138235,3460,3727,3460,3727,DATA
2026-03-02,7.41,40943200,40943200,2175,19611,2175,19611,DATA
2026-03-02,0.94,70619755,70619755,7000,10115,7000,10115,BOA_BENIN
2026-03-02,0.0,20982475,20982475,14050,1487,14050,1487,CORIS_BANK
2026-03-02,4.1,17368480,17368480,4700,3734,4700,3734,DATA
2026-03-02,7.14,85462665,85462665,3000,29198,3000,29198,DATA
2026-03-02,-5.5,149926555,149926555,2750,54376,2750,54376,DATA
2026-03-02,7.39,76915235,76915235,3125,25514,3125,25514,DATA
2026-03-02,-1.76,4671870,4671870,7550,625,7550,625,SODE CI
2026-03-02,0.1,10214230,10214230,5200,1969,5200,1969,BICB
2026-03-02,4.24,37908965,37908965,3440,11151,3440,11151,ORAGROUP_TOGO
2026-03-02,-4.73,16378675,16378675,2215,7310,2215,7310,DATA
2026-03-02,-6.61,13138235,13138235,3460,3727,3460,3727,Servair
2026-03-02,-3.83,101570815,101570815,6660,14927,6660,14927,SIBC
2026-03-02,1.13,65260840,65260840,8495,7710,8495,7710,Saph
2026-03-02,-2.78,15350865,15350865,2100,7183,2100,7183,DATA
2026-03-02,-3.42,36059855,36059855,4098,8944,5795,6325,SAFCA
2026-03-02,0.31,4490990,4490990,1630,2785,1630,2785,DATA
2026-03-02,0.21,15033000,15033000,2400,6268,2400,6268,DATA
2026-03-02,0.31,4490990,4490990,1630,2785,1630,2785,Bernabe
2026-03-02,7.36,17634930,17634930,3430,5326,3430,5326,CIE CI
2026-03-02,-0.09,49723420,49723420,16985,2927,16985,2927,DATA
2026-03-02,-0.04,13717875,13717875,13395,1025,13395,1025,SMBC
2026-03-02,1.43,40852560,40852560,8850,4657,8850,4657,DATA
2026-03-02,-3.33,45471205,45471205,2900,15368,2900,15368,DATA
2026-03-02,-4.02,9970560,9970560,1910,5089,1910,5089,DATA
2026-03-02,-1.61,35459975,35459975,24500,1416,24500,1416,BICC
2026-03-02,-2.12,21428515,21428515,2305,9132,2305,9132,DATA
2026-03-02,4.71,4325600,4325600,4000,1109,4000,1109,Sicable
2026-03-02,0.1,10214230,10214230,5200,1969,5200,1969,DATA
2026-03-02,0.0,1902990,1902990,3895,490,3895,490,LNBB
2026-03-02,0.0,1902990,1902990,3895,490,3895,490,DATA
2026-03-02,-2.12,21428515,21428515,2305,9132,2305,9132,Uniwax
2026-03-02,-1.2,52155965,52155965,37000,1401,37000,1401,DATA
2026-03-02,0.0,74650145,74650145,7900,9332,7900,9332,BOA_CI
2026-03-02,-0.09,49723420,49723420,16985,2927,16985,2927,ECOBANK_CI
2026-03-02,0.69,1459725,1459725,1460,1002,1460,1002,NEI-CEDA
2026-03-02,0.98,31750685,31750685,44505,682,44505,682,DATA
2026-03-02,0.29,25957300,25957300,15600,1665,15600,1665,DATA
2026-03-02,0.29,25957300,25957300,15600,1665,15600,1665,Orange ci
2026-03-02,1.43,40852560,40852560,8850,4657,8850,4657,SOGB
2026-03-02,0.21,15033000,15033000,2400,6268,2400,6268,Filtisac
2026-03-02,-0.99,242142750,242142750,29010,8297,29010,8297,DATA
2026-03-02,0.98,31750685,31750685,44505,682,44505,682,Solibra
2026-03-02,0.24,16356700,16356700,14735,1106,14735,1106,DATA
2026-03-02,-1.78,32627480,32627480,4700,6866,4700,6866,BOA_BF
2026-03-02,3.76,21414515,21414515,2895,7634,2895,7634,DATA
2026-03-02,-0.84,22246975,22246975,12400,1786,12400,1786,Nestle
2026-03-02,0.0,98900,98900,4300,23,4300,23,DATA
2026-03-02,0.55,6075055,6075055,9100,671,9100,671,Palm ci
2026-03-02,-5.5,149926555,149926555,2750,54376,2750,54376,BOA_NIGER
2026-03-02,0.0,20982475,20982475,14050,1487,14050,1487,DATA
2026-03-02,4.71,4325600,4325600,4000,1109,4000,1109,DATA
2026-03-02,7.41,40943200,40943200,2175,19611,2175,19611,Vivo energy
2026-03-02,-5.03,8332590,8332590,1700,4769,1700,4769,DATA
2026-03-02,-0.12,69603065,69603065,21450,3246,21450,3246,Sitab_ci
2026-03-02,-3.83,101570815,101570815,6660,14927,6660,14927,DATA
2026-03-02,-2.78,15350865,15350865,2100,7183,2100,7183,AGL
2026-03-02,0.0,98900,98900,4300,23,4300,23,Sicor_ci
2026-03-02,0.94,70619755,70619755,7000,10115,7000,10115,DATA
2026-03-02,-3.33,45471205,45471205,2900,15368,2900,15368,Erium ci
2026-03-02,3.23,60295694,60295694,32,1927931,32,1927931,ETIT
2026-03-02,-4.73,16378675,16378675,2215,7310,2215,7310,SEMC
2026-03-02,-1.2,52155965,52155965,37000,1401,37000,1401,SGB CI
2026-03-02,4.1,17368480,17368480,4700,3734,4700,3734,BOA_MALI
2026-03-02,3.23,60295694,60295694,32,1927931,32,1927931,DATA
2026-03-02,6.06,47785995,47785995,7000,6885,7000,6885,DATA
2026-03-02,-5.77,3619030,3619030,70010,51,70010,51,Unilever
2026-03-02,4.24,37908965,37908965,3440,11151,3440,11151,DATA
2026-03-02,-4.02,9970560,9970560,1910,5089,1910,5089,Setao
2026-03-02,3.76,21414515,21414515,2895,7634,2895,7634,Onatel bf
2026-03-02,-3.03,16015100,16015100,1600,9935,1600,9935,Sucrivoire
2026-03-02,7.47,9818900,9818900,4890,2008,4890,2008,Tractafric
2026-03-02,-1.61,35459975,35459975,24500,1416,24500,1416,DATA
2026-03-02,7.36,17634930,17634930,3430,5326,3430,5326,DATA
2026-03-02,6.06,47785995,47785995,7000,6885,7000,6885,BOA_SN
2026-03-03,4.71,11789265,11789265,1780,6741,1780,6741,DATA
2026-03-03,7.36,19022090,19022090,2335,8154,2335,8154,Vivo energy
2026-03-03,-1.84,4086350,4086350,1600,2553,1600,2553,DATA
2026-03-03,0.14,44038110,44038110,21480,2051,21480,2051,Sitab_ci
2026-03-03,-0.44,34039520,34039520,3415,9923,3415,9923,DATA
2026-03-03,-7.38,58979915,58979915,2135,27100,2135,27100,Uniwax
2026-03-03,4.17,67845170,67845170,3125,22053,3125,22053,Total ci
2026-03-03,0.53,16008720,16008720,4725,3382,4725,3382,DATA
2026-03-03,-2.19,16271490,16271490,1565,10389,1565,10389,Sucrivoire
2026-03-03,-7.47,29308945,29308945,13000,2132,13000,2132,CORIS_BANK
2026-03-03,4.17,67845170,67845170,3125,22053,3125,22053,DATA
2026-03-03,1.1,5685825,5685825,9200,619,9200,619,Palm ci
2026-03-03,3.13,35170182,35170182,33,1094044,33,1094044,DATA
2026-03-03,-2.19,16271490,16271490,1565,10389,1565,10389,DATA
2026-03-03,-7.41,98333440,98333440,2685,36289,2685,36289,DATA
2026-03-03,0.0,1473340,1473340,1460,1028,1460,1028,DATA
2026-03-03,-0.13,11028890,11028890,3995,2765,3995,2765,DATA
2026-03-03,2.86,27985585,27985585,7200,3919,7200,3919,DATA
2026-03-03,-1.82,23644860,23644860,2700,8580,2700,8580,BOA_NIGER
2026-03-03,-0.01,7958190,7958190,70000,112,70000,112,DATA
2026-03-03,0.14,44038110,44038110,21480,2051,21480,2051,DATA
2026-03-03,-7.47,29308945,29308945,13000,2132,13000,2132,DATA
2026-03-03,0.81,5678860,5678860,12500,451,12500,451,DATA
2026-03-03,-3.06,27141500,27141500,8235,3197,8235,3197,Saph
2026-03-03,-4.05,14072115,14072115,3320,4176,3320,4176,Servair
2026-03-03,1.9,17099455,17099455,2140,8056,2140,8056,DATA
2026-03-03,7.36,19022090,19022090,2335,8154,2335,8154,DATA
2026-03-03,0.0,22191135,22191135,4700,4735,4700,4735,BOA_MALI
2026-03-03,5.6,48858100,48858100,3300,15412,3300,15412,DATA
2026-03-03,-0.04,8059590,8059590,13390,606,13390,606,SMBC
2026-03-03,7.42,6083215,6083215,8110,790,8110,790,SODE CI
2026-03-03,0.0,31854905,31854905,7000,4552,7000,4552,DATA
2026-03-03,-0.1,62407880,62407880,5195,11995,5195,11995,DATA
2026-03-03,1.57,7962055,7962055,1940,4119,1940,4119,DATA
2026-03-03,1.35,74919495,74919495,37500,2017,37500,2017,SGB CI
2026-03-03,0.83,784122885,784122885,29250,27046,29250,27046,Sonatel
2026-03-03,-0.13,11028890,11028890,3995,2765,3995,2765,Sicable
2026-03-03,0.6,132910750,132910750,6700,19550,6700,19550,SIBC
2026-03-03,-7.45,25589760,25589760,2050,12189,2050,12189,SEMC
2026-03-03,3.13,35170182,35170182,33,1094044,33,1094044,ETIT
2026-03-03,-4.05,14072115,14072115,3320,4176,3320,4176,DATA
2026-03-03,7.46,15043250,15043250,5255,2866,5255,2866,DATA
2026-03-03,-7.41,98333440,98333440,2685,36289,2685,36289,Erium ci
2026-03-03,0.08,5368045,5368045,24520,218,24520,218,DATA
2026-03-03,-0.23,32290,32290,4290,8,4290,8,Sicor_ci
2026-03-03,1.9,17099455,17099455,2140,8056,2140,8056,AGL
2026-03-03,-0.04,8059590,8059590,13390,606,13390,606,DATA
2026-03-03,1.05,42813005,42813005,14890,2887,14890,2887,NSIA
2026-03-03,0.6,132910750,132910750,6700,19550,6700,19550,DATA
2026-03-03,-0.35,9378280,9378280,2885,3249,2885,3249,DATA
2026-03-03,0.08,5368045,5368045,24520,218,24520,218,BICC
2026-03-03,5.6,48858100,48858100,3300,15412,3300,15412,Total senegal
2026-03-03,0.83,784122885,784122885,29250,27046,29250,27046,DATA
2026-03-03,1.27,46513430,46513430,8000,5829,8000,5829,DATA
2026-03-03,-7.38,58979915,58979915,2135,27100,2135,27100,DATA
2026-03-03,-0.73,23344715,23344715,3415,6920,3415,6920,ORAGROUP_TOGO
2026-03-03,0.0,31854905,31854905,7000,4552,7000,4552,BOA_BENIN
2026-03-03,-0.8,69831380,69831380,44150,1534,44150,1534,Solibra
2026-03-03,1.35,74919495,74919495,37500,2017,37500,2017,DATA
2026-03-03,-3.06,27141500,27141500,8235,3197,8235,3197,DATA
2026-03-03,-0.23,32290,32290,4290,8,4290,8,DATA
2026-03-03,-7.42,10663440,10663440,3794,2777,5365,1964,SAFCA
2026-03-03,2.86,27985585,27985585,7200,3919,7200,3919,BOA_SN
2026-03-03,2.08,7804610,7804610,2450,3212,2450,3212,Filtisac
2026-03-03,0.62,56366720,56366720,8905,6332,8905,6332,SOGB
2026-03-03,-1.84,4086350,4086350,1600,2553,1600,2553,Bernabe
2026-03-03,0.53,16008720,16008720,4725,3382,4725,3382,BOA_BF
2026-03-03,1.92,30175360,30175360,15900,1927,15900,1927,Orange ci
2026-03-03,0.62,56366720,56366720,8905,6332,8905,6332,DATA
2026-03-03,1.92,30175360,30175360,15900,1927,15900,1927,DATA
2026-03-03,1.1,5685825,5685825,9200,619,9200,619,DATA
2026-03-03,-4.62,33530250,33530250,16200,1988,16200,1988,DATA
2026-03-03,-0.73,23344715,23344715,3415,6920,3415,6920,DATA
2026-03-03,-0.8,69831380,69831380,44150,1534,44150,1534,DATA
2026-03-03,-0.01,7958190,7958190,70000,112,70000,112,Unilever
2026-03-03,1.57,7962055,7962055,1940,4119,1940,4119,Setao
2026-03-03,0.81,5678860,5678860,12500,451,12500,451,Nestle
2026-03-03,2.08,7804610,7804610,2450,3212,2450,3212,DATA
2026-03-03,-0.77,7984285,7984285,3865,2074,3865,2074,LNBB
2026-03-03,-0.1,62407880,62407880,5195,11995,5195,11995,BICB
2026-03-03,7.46,15043250,15043250,5255,2866,5255,2866,Tractafric
2026-03-03,4.71,11789265,11789265,1780,6741,1780,6741,Cfao
2026-03-03,-0.44,34039520,34039520,3415,9923,3415,9923,CIE CI
2026-03-03,-1.82,23644860,23644860,2700,8580,2700,8580,DATA
2026-03-03,0.0,22191135,22191135,4700,4735,4700,4735,DATA
2026-03-03,7.42,6083215,6083215,8110,790,8110,790,DATA
2026-03-03,-7.42,10663440,10663440,3794,2777,5365,1964,DATA
2026-03-03,0.0,1473340,1473340,1460,1028,1460,1028,NEI-CEDA
2026-03-03,1.27,46513430,46513430,8000,5829,8000,5829,BOA_CI
2026-03-03,-4.62,33530250,33530250,16200,1988,16200,1988,ECOBANK_CI
2026-03-03,-7.45,25589760,25589760,2050,12189,2050,12189,DATA
2026-03-03,1.05,42813005,42813005,14890,2887,14890,2887,DATA
2026-03-03,-0.77,7984285,7984285,3865,2074,3865,2074,DATA
2026-03-03,-0.35,9378280,9378280,2885,3249,2885,3249,Onatel bf
2026-03-04,-2.13,29329145,29329145,4600,6306,4600,6306,BOA_MALI
2026-03-04,-3.59,291971775,291971775,28200,10054,28200,10054,Sonatel
2026-03-04,-6.06,31886220,31886220,31,1008508,31,1008508,ETIT
2026-03-04,4.24,19419310,19419310,3440,5644,3440,5644,DATA
2026-03-04,0.0,106817520,106817520,8110,13201,8110,13201,DATA
2026-03-04,1.49,121431660,121431660,6800,18079,6800,18079,SIBC
2026-03-04,-0.14,74631485,74631485,6990,10664,6990,10664,BOA_BENIN
2026-03-04,-1.21,9905710,9905710,2850,3438,2850,3438,Onatel bf
2026-03-04,-0.14,74631485,74631485,6990,10664,6990,10664,DATA
2026-03-04,-1.84,7744910,7744910,2405,3275,2405,3275,Filtisac
2026-03-04,0.0,83646660,83646660,15900,5352,15900,5352,Orange ci
2026-03-04,-1.21,9905710,9905710,2850,3438,2850,3438,DATA
2026-03-04,1.14,41102000,41102000,24800,1648,24800,1648,BICC
2026-03-04,-0.13,6014860,6014860,3990,1540,3990,1540,DATA
2026-03-04,-2.13,29329145,29329145,4600,6306,4600,6306,DATA
2026-03-04,-6.89,71381985,71381985,2500,27960,2500,27960,DATA
2026-03-04,0.13,125624185,125624185,8010,15632,8010,15632,BOA_CI
2026-03-04,-0.73,19499745,19499745,3390,5771,3390,5771,DATA
2026-03-04,0.78,10330445,10330445,3895,2662,3895,2662,DATA
2026-03-04,1.12,42003170,42003170,3160,13125,3160,13125,Total ci
2026-03-04,-7.5,73500880,73500880,40840,1778,40840,1778,DATA
2026-03-04,0.13,125624185,125624185,8010,15632,8010,15632,DATA
2026-03-04,-0.63,2541810,2541810,1590,1617,1590,1617,DATA
2026-03-04,1.12,42003170,42003170,3160,13125,3160,13125,DATA
2026-03-04,-0.06,20743710,20743710,8230,2471,8230,2471,DATA
2026-03-04,1.49,121431660,121431660,6800,18079,6800,18079,DATA
2026-03-04,2.49,54598435,54598435,3500,15657,3500,15657,DATA
2026-03-04,-0.06,20743710,20743710,8230,2471,8230,2471,Saph
2026-03-04,0.32,6127080,6127080,1570,3912,1570,3912,Sucrivoire
2026-03-04,-6.54,19534235,19534235,2000,9425,2000,9425,AGL
2026-03-04,1.06,14896495,14896495,5250,2864,5250,2864,BICB
2026-03-04,0.0,106817520,106817520,8110,13201,8110,13201,SODE CI
2026-03-04,-0.63,2541810,2541810,1590,1617,1590,1617,Bernabe
2026-03-04,-0.17,21425125,21425125,8890,2418,8890,2418,SOGB
2026-03-04,-7.46,18590880,18590880,3511,5294,4965,3744,SAFCA
2026-03-04,0.0,83646660,83646660,15900,5352,15900,5352,DATA
2026-03-04,2.49,54598435,54598435,3500,15657,3500,15657,ORAGROUP_TOGO
2026-03-04,-7.5,73500880,73500880,40840,1778,40840,1778,Solibra
2026-03-04,-0.17,21425125,21425125,8890,2418,8890,2418,DATA
2026-03-04,-3.59,291971775,291971775,28200,10054,28200,10054,DATA
2026-03-04,0.74,25701275,25701275,2720,9401,2720,9401,DATA
2026-03-04,-2.44,29625780,29625780,2000,14837,2000,14837,DATA
2026-03-04,-7.46,18590880,18590880,3511,5294,4965,3744,DATA
2026-03-04,-6.54,19534235,19534235,2000,9425,2000,9425,DATA
2026-03-04,-0.73,19499745,19499745,3390,5771,3390,5771,CIE CI
2026-03-04,0.0,4667870,4667870,12500,373,12500,373,Nestle
2026-03-04,-3.29,28785085,28785085,14400,1975,14400,1975,DATA
2026-03-04,1.7,19162005,19162005,16475,1176,16475,1176,DATA
2026-03-04,-0.53,25894150,25894150,4700,5512,4700,5512,BOA_BF
2026-03-04,-6.56,57468710,57468710,1995,28464,1995,28464,DATA
2026-03-04,7.49,70103000,70103000,2510,28022,2510,28022,DATA
2026-03-04,-5.12,12716690,12716690,3150,3995,3150,3995,DATA
2026-03-04,1.14,41102000,41102000,24800,1648,24800,1648,DATA
2026-03-04,0.0,4667870,4667870,12500,373,12500,373,DATA
2026-03-04,-0.53,25894150,25894150,4700,5512,4700,5512,DATA
2026-03-04,-1.03,7391730,7391730,1920,3869,1920,3869,Setao
2026-03-04,-0.33,94891710,94891710,21410,4430,21410,4430,DATA
2026-03-04,0.86,29175245,29175245,5300,5367,5300,5367,Tractafric
2026-03-04,-4.01,1142587520,1142587520,35995,31726,35995,31726,DATA
2026-03-04,1.63,51352655,51352655,9350,5565,9350,5565,DATA
2026-03-04,-5.0,41764305,41764305,6840,6101,6840,6101,BOA_SN
2026-03-04,0.28,22039655,22039655,1785,12352,1785,12352,Cfao
2026-03-04,-5.0,41764305,41764305,6840,6101,6840,6101,DATA
2026-03-04,-4.11,3062620,3062620,1400,2154,1400,2154,NEI-CEDA
2026-03-04,1.7,19162005,19162005,16475,1176,16475,1176,ECOBANK_CI
2026-03-04,-6.76,375420,375420,4000,92,4000,92,DATA
2026-03-04,5.71,2855050,2855050,73995,42,73995,42,DATA
2026-03-04,-1.84,7744910,7744910,2405,3275,2405,3275,DATA
2026-03-04,-0.33,94891710,94891710,21410,4430,21410,4430,Sitab_ci
2026-03-04,0.86,29175245,29175245,5300,5367,5300,5367,DATA
2026-03-04,-6.89,71381985,71381985,2500,27960,2500,27960,Erium ci
2026-03-04,-1.03,7391730,7391730,1920,3869,1920,3869,DATA
2026-03-04,-6.76,375420,375420,4000,92,4000,92,Sicor_ci
2026-03-04,-0.13,6014860,6014860,3990,1540,3990,1540,Sicable
